NoteID,CanonicalWord,MatchKey,SenseLabel,PrimaryOriginKey,CreatedSource,CreatedSourceBook,Status
KV002801,the Mayflower,the mayflower,五月花号,third-party-vocabulary|candidate:the mayflower,third-party-vocabulary,external-evidence-corpus,active
KV002802,the Mid-autumn Festival,the mid-autumn festival,中秋节,third-party-vocabulary|candidate:the mid-autumn festival,third-party-vocabulary,external-evidence-corpus,active
KV002803,the National Team,the national team,国家队,third-party-vocabulary|candidate:the national team,third-party-vocabulary,external-evidence-corpus,active
KV002804,the Palace Museum,the palace museum,故宫博物院,third-party-vocabulary|candidate:the palace museum,third-party-vocabulary,external-evidence-corpus,active
KV002805,the Spring Festival,the spring festival,春节,third-party-vocabulary|candidate:the spring festival,third-party-vocabulary,external-evidence-corpus,active
KV002806,the sun,the sun,太阳,third-party-vocabulary|candidate:the sun,third-party-vocabulary,external-evidence-corpus,active
KV002807,the Tree Planting Day,the tree planting day,植树节,third-party-vocabulary|candidate:the tree planting day,third-party-vocabulary,external-evidence-corpus,active
KV002808,the U.S.,the u.s.,美国,third-party-vocabulary|candidate:the u.s.,third-party-vocabulary,external-evidence-corpus,active
KV002809,the West Lake,the west lake,西湖,third-party-vocabulary|candidate:the west lake,third-party-vocabulary,external-evidence-corpus,active
KV002810,them,them,他们；她们；它们,third-party-vocabulary|candidate:them,third-party-vocabulary,external-evidence-corpus,active
KV002811,themselves,themselves,他们自己；她们自己；它们自己,third-party-vocabulary|candidate:themselves,third-party-vocabulary,external-evidence-corpus,active
KV002812,these,these,这些,third-party-vocabulary|candidate:these,third-party-vocabulary,external-evidence-corpus,active
KV002813,thick,thick,厚的,third-party-vocabulary|candidate:thick,third-party-vocabulary,external-evidence-corpus,active
KV002814,thief,thief,小偷；贼,third-party-vocabulary|candidate:thief,third-party-vocabulary,external-evidence-corpus,active
KV002815,thinnest,thinnest,最瘦的；最薄的,third-party-vocabulary|candidate:thinnest,third-party-vocabulary,external-evidence-corpus,active
KV002816,thirteenth,thirteenth,第十三,third-party-vocabulary|candidate:thirteenth,third-party-vocabulary,external-evidence-corpus,active
KV002817,thirtieth,thirtieth,第三十,third-party-vocabulary|candidate:thirtieth,third-party-vocabulary,external-evidence-corpus,active
KV002818,thirty-one,thirty-one,三十一,third-party-vocabulary|candidate:thirty-one,third-party-vocabulary,external-evidence-corpus,active
KV002819,thirty-two,thirty-two,三十二,third-party-vocabulary|candidate:thirty-two,third-party-vocabulary,external-evidence-corpus,active
KV002820,Thomas Edison,thomas edison,托马斯·爱迪生,third-party-vocabulary|candidate:thomas edison,third-party-vocabulary,external-evidence-corpus,active
KV002821,throat,throat,喉咙；嗓子,third-party-vocabulary|candidate:throat,third-party-vocabulary,external-evidence-corpus,active
KV002822,through,through,穿过；通过,third-party-vocabulary|candidate:through,third-party-vocabulary,external-evidence-corpus,active
KV002823,throw,throw,扔；投,third-party-vocabulary|candidate:throw,third-party-vocabulary,external-evidence-corpus,active
KV002824,throw away,throw away,扔掉；丢弃,third-party-vocabulary|candidate:throw away,third-party-vocabulary,external-evidence-corpus,active
KV002825,thump,thump,砰的一声；重击,third-party-vocabulary|candidate:thump,third-party-vocabulary,external-evidence-corpus,active
KV002826,Tian'anmen Square,tian'anmen square,天安门广场,third-party-vocabulary|candidate:tian'anmen square,third-party-vocabulary,external-evidence-corpus,active
KV002827,Tibet,tibet,西藏,third-party-vocabulary|candidate:tibet,third-party-vocabulary,external-evidence-corpus,active
KV002828,tick tock,tick tock,滴答声；滴答,third-party-vocabulary|candidate:tick tock,third-party-vocabulary,external-evidence-corpus,active
KV002829,ticket office,ticket office,售票处,third-party-vocabulary|candidate:ticket office,third-party-vocabulary,external-evidence-corpus,active
KV002830,tidy up,tidy up,整理；收拾整齐,third-party-vocabulary|candidate:tidy up,third-party-vocabulary,external-evidence-corpus,active
KV002831,tie,tie,领带,third-party-vocabulary|candidate:tie,third-party-vocabulary,external-evidence-corpus,active
KV002832,tied,tied,系住的；绑好的,third-party-vocabulary|candidate:tied,third-party-vocabulary,external-evidence-corpus,active
KV002833,tightly,tightly,紧紧地；牢牢地,third-party-vocabulary|candidate:tightly,third-party-vocabulary,external-evidence-corpus,active
KV002834,timetable,timetable,时间表；课程表,third-party-vocabulary|candidate:timetable,third-party-vocabulary,external-evidence-corpus,active
KV002835,timing,timing,时机；时间安排,third-party-vocabulary|candidate:timing,third-party-vocabulary,external-evidence-corpus,active
KV002836,tin can,tin can,铁皮罐；金属罐,third-party-vocabulary|candidate:tin can,third-party-vocabulary,external-evidence-corpus,active
KV002837,tire,tire,轮胎,third-party-vocabulary|candidate:tire,third-party-vocabulary,external-evidence-corpus,active
KV002838,to go,to go,外带；打包带走,third-party-vocabulary|candidate:to go,third-party-vocabulary,external-evidence-corpus,active
KV002839,toast,toast,吐司；烤面包片,third-party-vocabulary|candidate:toast,third-party-vocabulary,external-evidence-corpus,active
KV002840,toe,toe,脚趾,third-party-vocabulary|candidate:toe,third-party-vocabulary,external-evidence-corpus,active
KV002841,tofu,tofu,豆腐,third-party-vocabulary|candidate:tofu,third-party-vocabulary,external-evidence-corpus,active
KV002842,Tokyo,tokyo,东京（日本首都）,third-party-vocabulary|candidate:tokyo,third-party-vocabulary,external-evidence-corpus,active
KV002843,tomb,tomb,坟墓；陵墓,third-party-vocabulary|candidate:tomb,third-party-vocabulary,external-evidence-corpus,active
KV002844,tonight,tonight,今晚,third-party-vocabulary|candidate:tonight,third-party-vocabulary,external-evidence-corpus,active
KV002845,tool,tool,工具,third-party-vocabulary|candidate:tool,third-party-vocabulary,external-evidence-corpus,active
KV002846,toothless,toothless,无牙的,third-party-vocabulary|candidate:toothless,third-party-vocabulary,external-evidence-corpus,active
KV002847,topic,topic,主题；题目,third-party-vocabulary|candidate:topic,third-party-vocabulary,external-evidence-corpus,active
KV002848,tortoise,tortoise,乌龟；陆龟,third-party-vocabulary|candidate:tortoise,third-party-vocabulary,external-evidence-corpus,active
KV002849,touch,touch,触摸；碰,third-party-vocabulary|candidate:touch,third-party-vocabulary,external-evidence-corpus,active
KV002850,tour guide,tour guide,导游,third-party-vocabulary|candidate:tour guide,third-party-vocabulary,external-evidence-corpus,active
KV002851,tourist,tourist,游客；旅行者,third-party-vocabulary|candidate:tourist,third-party-vocabulary,external-evidence-corpus,active
KV002852,tourist office,tourist office,旅游咨询处,third-party-vocabulary|candidate:tourist office,third-party-vocabulary,external-evidence-corpus,active
KV002853,towel,towel,毛巾,third-party-vocabulary|candidate:towel,third-party-vocabulary,external-evidence-corpus,active
KV002854,tower,tower,塔；塔楼,third-party-vocabulary|candidate:tower,third-party-vocabulary,external-evidence-corpus,active
KV002855,town,town,"城镇,市镇",third-party-vocabulary|candidate:town,third-party-vocabulary,external-evidence-corpus,active
KV002856,toy bear,toy bear,玩具熊,third-party-vocabulary|candidate:toy bear,third-party-vocabulary,external-evidence-corpus,active
KV002857,toy car,toy car,玩具汽车；玩具车,third-party-vocabulary|candidate:toy car,third-party-vocabulary,external-evidence-corpus,active
KV002858,toy shop,toy shop,玩具店,third-party-vocabulary|candidate:toy shop,third-party-vocabulary,external-evidence-corpus,active
KV002859,toy train,toy train,玩具火车,third-party-vocabulary|candidate:toy train,third-party-vocabulary,external-evidence-corpus,active
KV002860,track,track,赛道；轨道,third-party-vocabulary|candidate:track,third-party-vocabulary,external-evidence-corpus,active
KV002861,traditional,traditional,传统的,third-party-vocabulary|candidate:traditional,third-party-vocabulary,external-evidence-corpus,active
KV002862,traffic,traffic,交通,third-party-vocabulary|candidate:traffic,third-party-vocabulary,external-evidence-corpus,active
KV002863,traffic jam,traffic jam,交通堵塞；堵车,third-party-vocabulary|candidate:traffic jam,third-party-vocabulary,external-evidence-corpus,active
KV002864,traffic light,traffic light,交通信号灯；红绿灯,third-party-vocabulary|candidate:traffic light,third-party-vocabulary,external-evidence-corpus,active
KV002865,traffic lights,traffic lights,交通信号灯；红绿灯,third-party-vocabulary|candidate:traffic lights,third-party-vocabulary,external-evidence-corpus,active
KV002866,train station,train station,火车站,third-party-vocabulary|candidate:train station,third-party-vocabulary,external-evidence-corpus,active
KV002867,trainer,trainer,运动鞋,third-party-vocabulary|candidate:trainer,third-party-vocabulary,external-evidence-corpus,active
KV002868,trash,trash,垃圾；废物,third-party-vocabulary|candidate:trash,third-party-vocabulary,external-evidence-corpus,active
KV002869,trashcan,trashcan,垃圾桶,third-party-vocabulary|candidate:trashcan,third-party-vocabulary,external-evidence-corpus,active
KV002870,traveller,traveller,旅行者；旅客,third-party-vocabulary|candidate:traveller,third-party-vocabulary,external-evidence-corpus,active
KV002871,treat,treat,款待；招待,third-party-vocabulary|candidate:treat,third-party-vocabulary,external-evidence-corpus,active
KV002872,triangle,triangle,三角形,third-party-vocabulary|candidate:triangle,third-party-vocabulary,external-evidence-corpus,active
KV002873,trick,trick,把戏；花招；恶作剧,third-party-vocabulary|candidate:trick,third-party-vocabulary,external-evidence-corpus,active
KV002874,trolley,trolley,手推车；行李车,third-party-vocabulary|candidate:trolley,third-party-vocabulary,external-evidence-corpus,active
KV002875,trouble,trouble,麻烦；困难,third-party-vocabulary|candidate:trouble,third-party-vocabulary,external-evidence-corpus,active
KV002876,truck,truck,卡车；货车,third-party-vocabulary|candidate:truck,third-party-vocabulary,external-evidence-corpus,active
KV002877,true,true,真实的；正确的,third-party-vocabulary|candidate:true,third-party-vocabulary,external-evidence-corpus,active
KV002878,trumpet,trumpet,小号；喇叭,third-party-vocabulary|candidate:trumpet,third-party-vocabulary,external-evidence-corpus,active
KV002879,try,try,尝试；试着,third-party-vocabulary|candidate:try,third-party-vocabulary,external-evidence-corpus,active
KV002880,try out,try out,试用；试一试；试验,third-party-vocabulary|candidate:try out,third-party-vocabulary,external-evidence-corpus,active
KV002881,tummy,tummy,肚子；胃,third-party-vocabulary|candidate:tummy,third-party-vocabulary,external-evidence-corpus,active
KV002882,tunnel,tunnel,隧道,third-party-vocabulary|candidate:tunnel,third-party-vocabulary,external-evidence-corpus,active
KV002883,Turkey,turkey,土耳其,third-party-vocabulary|candidate:turkey,third-party-vocabulary,external-evidence-corpus,active
KV002884,turn,turn,转；转动,third-party-vocabulary|candidate:turn,third-party-vocabulary,external-evidence-corpus,active
KV002885,turn around,turn around,转身；掉头,third-party-vocabulary|candidate:turn around,third-party-vocabulary,external-evidence-corpus,active
KV002886,turn back,turn back,返回；往回走,third-party-vocabulary|candidate:turn back,third-party-vocabulary,external-evidence-corpus,active
KV002887,turn on,turn on,打开；开启（电器、灯等）,third-party-vocabulary|candidate:turn on,third-party-vocabulary,external-evidence-corpus,active
KV002888,tweet,tweet,啾啾叫；鸟叫声,third-party-vocabulary|candidate:tweet,third-party-vocabulary,external-evidence-corpus,active
KV002889,twentieth,twentieth,第二十,third-party-vocabulary|candidate:twentieth,third-party-vocabulary,external-evidence-corpus,active
KV002890,twenty-eight,twenty-eight,二十八,third-party-vocabulary|candidate:twenty-eight,third-party-vocabulary,external-evidence-corpus,active
KV002891,twenty-first,twenty-first,第二十一,third-party-vocabulary|candidate:twenty-first,third-party-vocabulary,external-evidence-corpus,active
KV002892,twenty-one,twenty-one,二十一,third-party-vocabulary|candidate:twenty-one,third-party-vocabulary,external-evidence-corpus,active
