NoteID,CanonicalWord,British,American,ReviewLane,ReviewDecision,ReviewerType,EvidenceSource,EvidenceDetail,EvidenceVersion,ReviewNote
KV002794,the Eiffel Tower,[ðɪ ˈaɪfəl tˈaʊə],[ðɪ ˈaɪfəl tˈaʊɚ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002795,the Golden Gate Bridge,[ðə ɡˈəʊldən ɡˈeɪt bɹˈɪdʒ],[ðə ɡˈoʊldən ɡˈeɪt bɹˈɪdʒ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002796,the Great Wall of China,[ðə ɡɹˈeɪt wˈɔːl ɒv tʃˈaɪnə],[ðə ɡɹˈeɪt wˈɔːl ʌv tʃˈaɪnə],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002798,the Internet,[ðɪ ˈɪntənˌɛt],[ðɪ ˈɪntɚnˌɛt],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002799,the Lantern Festival,[ðə lˈantən fˈɛstɪvəl],[ðə lˈæntɚn fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002800,the long jump,[ðə lˈɒŋ dʒˈʌmp],[ðə lˈɔŋ dʒˈʌmp],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002801,the Mayflower,[ðə mˈeɪflaʊə],[ðə mˈeɪflaʊɚ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002802,the Mid-autumn Festival,[ðə mˈɪdˈɔːtʌm fˈɛstɪvəl],[ðə mˈɪdˈɔːɾʌm fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002803,the National Team,[ðə nˈaʃənəl tˈiːm],[ðə nˈæʃənəl tˈiːm],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002804,the Palace Museum,[ðə pˈalɪs mjuːzˈiəm],[ðə pˈælɪs mjuːzˈiəm],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002805,the Spring Festival,[ðə spɹˈɪŋ fˈɛstɪvəl],[ðə spɹˈɪŋ fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002806,the sun,[ðə sˈʌn],[ðə sˈʌn],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002807,the Tree Planting Day,[ðə tɹˈiː plˈantɪŋ dˈeɪ],[ðə tɹˈiː plˈæntɪŋ dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002808,the U.S.,[ðə jˌuːˈɛs],[ðə jˌuːˈɛs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002809,the West Lake,[ðə wˈɛst lˈeɪk],[ðə wˈɛst lˈeɪk],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002815,thinnest,[θˈɪnɪst],[θˈɪnɪst],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002818,thirty-one,[θˈɜːtiwˌɒn],[θˈɜːɾiwˌʌn],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002819,thirty-two,[θˈɜːtitˈuː],[θˈɜːɾitˈuː],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002820,Thomas Edison,[tˈɒməs ˈɛdɪsən],[tˈɑːməs ˈɛdɪsən],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002823,throw,[θɹˈəʊ],[θɹˈoʊ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002826,Tian'anmen Square,[ˌtjɛnɑːnˈmʌn skweə],[ˌtjɛnɑːnˈmʌn skwer],high-risk-explicit,override-candidate,model,Wiktionary Tiananmen + English square,Tiananmen English /ˈtʰjɛnˈɑnˈmʌn/,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Correct eSpeak vowels for Tian'anmen
KV002827,Tibet,[tɪbˈɛt],[tɪbˈɛt],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002828,tick tock,[tˈɪk tˈɒk],[tˈɪk tˈɑːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002829,ticket office,[tˈɪkɪt ˈɒfɪs],[tˈɪkɪt ˈɑːfɪs],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002830,tidy up,[tˈaɪdi ˈʌp],[tˈaɪdi ˈʌp],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002838,to go,[tə ɡˈəʊ],[tə ɡˈoʊ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002850,tour guide,[tˈʊə ɡˈaɪd],[tˈʊɹ ɡˈaɪd],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002852,tourist office,[tˈʊəɹɪst ˈɒfɪs],[tˈʊɹɹɪst ˈɑːfɪs],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002856,toy bear,[tˈɔɪ bˈeə],[tˈɔɪ bˈɛɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002857,toy car,[tˈɔɪ kˈɑː],[tˈɔɪ kˈɑːɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002859,toy train,[tˈɔɪ tɹˈeɪn],[tˈɔɪ tɹˈeɪn],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002865,traffic lights,[tɹˈafɪk lˈaɪts],[tɹˈæfɪk lˈaɪts],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002880,try out,[tɹˈaɪ ˈaʊt],[tɹˈaɪ ˈaʊt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002885,turn around,[tˈɜːn ɐɹˈaʊnd],[tˈɜːn ɚɹˈaʊnd],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002886,turn back,[tˈɜːn bˈak],[tˈɜːn bˈæk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002890,twenty-eight,[twˈɛntiˈeɪt],[twˈɛntiˈeɪt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002893,twenty-second,[twˈɛntisˈɛkənd],[twˈɛntisˈɛkənd],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002894,twenty-third,[twˈɛntiθˈɜːd],[twˈɛntiθˈɜːd],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002896,twin towers,[twˈɪn tˈaʊəz],[twˈɪn tˈaʊɚz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002910,US,[ʌs],[ʌs],high-risk-explicit,override-candidate,model,English pronoun sense review,"Stable sense/meaning = 我们; target is pronoun us, not abbreviation U.S.",eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Correct homograph/acronym misread
KV002911,USA,[jˌuːˌɛsˈeɪ],[jˌuːˌɛsˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002928,walk the dog,[wˈɔːk ðə dˈɒɡ],[wˈɔːk ðə dˈɑːɡ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002932,warm jacket,[wˈɔːm dʒˈakɪt],[wˈɔːɹm dʒˈækɪt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002935,washing machine,[wˈɒʃɪŋ məʃˈiːn],[wˈɑːʃɪŋ məʃˈiːn],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002936,watch a film,[wˈɒtʃ ɐ fˈɪlm],[wˈɑːtʃ ɐ fˈɪlm],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002937,watch TV,[wˈɒtʃ tˌiːvˈiː],[wˈɑːtʃ tˌiːvˈiː],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002938,watches,[wˈɒtʃɪz],[wˈɑːtʃᵻz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002939,water the plants,[wˈɔːtə ðə plˈants],[wˈɔːɾɚ ðə plˈænts],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002942,we will,[wiː wˈɪl],[wiː wˈɪl],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002944,weather report,[wˈɛðə ɹɪpˈɔːt],[wˈɛðɚ ɹᵻpˈoːɹt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002959,White House,[wˈaɪt hˈaʊs],[wˈaɪt hˈaʊs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002961,whole grains,[hˈəʊl ɡɹˈeɪnz],[hˈoʊl ɡɹˈeɪnz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002965,wild geese,[wˈaɪld ɡˈiːs],[wˈaɪld ɡˈiːs],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002967,wind-bell,[wˈɪndbˈɛl],[wˈɪndbˈɛl],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002971,winter holiday,[wˈɪntə hˈɒlɪdˌeɪ],[wˈɪntɚ hˈɑːlɪdˌeɪ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
