NoteID,ProvisionalIdentityKeys,StageBActions,CanonicalWord,MatchKey,SenseLabel,ThirdPartyIdentityCount,SourceOccurrenceCount,DistinctSourceIDs,ExistingLearnerPresentation,ExistingPresentationStatus,PresentationAction
KV002767,candidate:tangyuan,new-stable-identity,tangyuan,tangyuan,汤圆,1,1,1,no,,create-content-candidate
KV002768,candidate:tap,new-stable-identity,tap,tap,水龙头,1,2,2,no,,create-content-candidate
KV002769,candidate:tape,new-stable-identity,tape,tape,胶带,1,2,2,no,,create-content-candidate
KV002770,candidate:taste#sample,new-stable-identity,taste,taste#sample,尝；品尝,1,3,3,no,,create-content-candidate
KV002771,candidate:tasty,new-stable-identity,tasty,tasty,美味的；可口的,1,2,2,no,,create-content-candidate
KV002772,candidate:taxi,new-stable-identity,taxi,taxi,出租车,1,15,14,no,,create-content-candidate
KV002773,candidate:tea party,new-stable-identity,tea party,tea party,茶会；茶话会,1,1,1,no,,create-content-candidate
KV002774,candidate:teacher's desk,new-stable-identity,teacher's desk,teacher's desk,讲台；讲桌,1,1,1,no,,create-content-candidate
KV002775,candidate:teacher's office,new-stable-identity,teacher's office,teacher's office,教师办公室,1,1,1,no,,create-content-candidate
KV002776,candidate:teachers' office,new-stable-identity,teachers' office,teachers' office,教师办公室,1,3,3,no,,create-content-candidate
KV002777,candidate:teachers' room,new-stable-identity,teachers' room,teachers' room,教师办公室；教师休息室,1,1,1,no,,create-content-candidate
KV002778,candidate:teddy bear,new-stable-identity,teddy bear,teddy bear,泰迪熊；玩具熊,1,3,3,no,,create-content-candidate
KV002779,candidate:teeth,new-stable-identity,teeth,teeth,牙齿（tooth 的复数）,1,4,4,no,,create-content-candidate
KV002780,candidate:telephone,new-stable-identity,telephone,telephone,电话；电话机,1,8,8,no,,create-content-candidate
KV002781,candidate:tell a story,new-stable-identity,tell a story,tell a story,讲故事,1,1,1,no,,create-content-candidate
KV002782,candidate:telly,new-stable-identity,telly,telly,电视,1,1,1,no,,create-content-candidate
KV002783,candidate:temperature,new-stable-identity,temperature,temperature,温度；气温,1,1,1,no,,create-content-candidate
KV002784,candidate:tennis,new-stable-identity,tennis,tennis,网球；网球运动,1,6,6,no,,create-content-candidate
KV002785,candidate:tent,new-stable-identity,tent,tent,帐篷,1,1,1,no,,create-content-candidate
KV002786,candidate:term,new-stable-identity,term,term,学期,1,2,2,no,,create-content-candidate
KV002787,candidate:terrible,new-stable-identity,terrible,terrible,糟糕的；可怕的,1,3,3,no,,create-content-candidate
KV002788,candidate:textbook,new-stable-identity,textbook,textbook,课本；教科书,1,1,1,no,,create-content-candidate
KV002789,candidate:thailand,new-stable-identity,Thailand,thailand,泰国,1,2,2,no,,create-content-candidate
KV002790,candidate:thanksgiving day,new-stable-identity,Thanksgiving Day,thanksgiving day,感恩节,1,2,2,no,,create-content-candidate
KV002791,candidate:the bund,new-stable-identity,the Bund,the bund,上海外滩,1,1,1,no,,create-content-candidate
KV002792,candidate:the double ninth festival,new-stable-identity,the Double Ninth Festival,the double ninth festival,重阳节,1,1,1,no,,create-content-candidate
KV002793,candidate:the dragon boat festival,new-stable-identity,the Dragon Boat Festival,the dragon boat festival,端午节,1,2,2,no,,create-content-candidate
KV002794,candidate:the eiffel tower,new-stable-identity,the Eiffel Tower,the eiffel tower,埃菲尔铁塔,1,1,1,no,,create-content-candidate
KV002795,candidate:the golden gate bridge,new-stable-identity,the Golden Gate Bridge,the golden gate bridge,金门大桥,1,1,1,no,,create-content-candidate
KV002796,candidate:the great wall of china,new-stable-identity,the Great Wall of China,the great wall of china,中国长城,1,1,1,no,,create-content-candidate
KV002797,candidate:the high jump,new-stable-identity,the high jump,the high jump,跳高,1,1,1,no,,create-content-candidate
KV002798,candidate:the internet,new-stable-identity,the Internet,the internet,互联网；因特网,1,1,1,no,,create-content-candidate
KV002799,candidate:the lantern festival,new-stable-identity,the Lantern Festival,the lantern festival,元宵节,1,2,2,no,,create-content-candidate
KV002800,candidate:the long jump,new-stable-identity,the long jump,the long jump,跳远,1,1,1,no,,create-content-candidate
KV002801,candidate:the mayflower,new-stable-identity,the Mayflower,the mayflower,五月花号,1,1,1,no,,create-content-candidate
KV002802,candidate:the mid-autumn festival,new-stable-identity,the Mid-autumn Festival,the mid-autumn festival,中秋节,1,3,3,no,,create-content-candidate
KV002803,candidate:the national team,new-stable-identity,the National Team,the national team,国家队,1,1,1,no,,create-content-candidate
KV002804,candidate:the palace museum,new-stable-identity,the Palace Museum,the palace museum,故宫博物院,1,1,1,no,,create-content-candidate
KV002805,candidate:the spring festival,new-stable-identity,the Spring Festival,the spring festival,春节,1,6,6,no,,create-content-candidate
KV002806,candidate:the sun,new-stable-identity,the sun,the sun,太阳,1,1,1,no,,create-content-candidate
KV002807,candidate:the tree planting day,new-stable-identity,the Tree Planting Day,the tree planting day,植树节,1,1,1,no,,create-content-candidate
KV002808,candidate:the u.s.,new-stable-identity,the U.S.,the u.s.,美国,1,1,1,no,,create-content-candidate
KV002809,candidate:the west lake,new-stable-identity,the West Lake,the west lake,西湖,1,1,1,no,,create-content-candidate
KV002810,candidate:them,new-stable-identity,them,them,他们；她们；它们,1,17,17,no,,create-content-candidate
KV002811,candidate:themselves,new-stable-identity,themselves,themselves,他们自己；她们自己；它们自己,1,3,3,no,,create-content-candidate
KV002812,candidate:these,new-stable-identity,these,these,这些,1,19,18,no,,create-content-candidate
KV002813,candidate:thick,new-stable-identity,thick,thick,厚的,1,4,4,no,,create-content-candidate
KV002814,candidate:thief,new-stable-identity,thief,thief,小偷；贼,1,2,2,no,,create-content-candidate
KV002815,candidate:thinnest,new-stable-identity,thinnest,thinnest,最瘦的；最薄的,1,1,1,no,,create-content-candidate
KV002816,candidate:thirteenth,new-stable-identity,thirteenth,thirteenth,第十三,1,2,2,no,,create-content-candidate
KV002817,candidate:thirtieth,new-stable-identity,thirtieth,thirtieth,第三十,1,2,2,no,,create-content-candidate
KV002818,candidate:thirty-one,new-stable-identity,thirty-one,thirty-one,三十一,1,1,1,no,,create-content-candidate
KV002819,candidate:thirty-two,new-stable-identity,thirty-two,thirty-two,三十二,1,1,1,no,,create-content-candidate
KV002820,candidate:thomas edison,new-stable-identity,Thomas Edison,thomas edison,托马斯·爱迪生,1,1,1,no,,create-content-candidate
KV002821,candidate:throat,new-stable-identity,throat,throat,喉咙；嗓子,1,2,2,no,,create-content-candidate
KV002822,candidate:through,new-stable-identity,through,through,穿过；通过,1,4,4,no,,create-content-candidate
KV002823,candidate:throw,new-stable-identity,throw,throw,扔；投,1,9,8,no,,create-content-candidate
KV002824,candidate:throw away,new-stable-identity,throw away,throw away,扔掉；丢弃,1,2,2,no,,create-content-candidate
KV002825,candidate:thump,new-stable-identity,thump,thump,砰的一声；重击,1,1,1,no,,create-content-candidate
KV002826,candidate:tian'anmen square,new-stable-identity,Tian'anmen Square,tian'anmen square,天安门广场,1,1,1,no,,create-content-candidate
KV002827,candidate:tibet,new-stable-identity,Tibet,tibet,西藏,1,1,1,no,,create-content-candidate
KV002828,candidate:tick tock,new-stable-identity,tick tock,tick tock,滴答声；滴答,1,1,1,no,,create-content-candidate
KV002829,candidate:ticket office,new-stable-identity,ticket office,ticket office,售票处,1,1,1,no,,create-content-candidate
KV002830,candidate:tidy up,new-stable-identity,tidy up,tidy up,整理；收拾整齐,1,2,2,no,,create-content-candidate
KV002831,candidate:tie,new-stable-identity,tie,tie,领带,1,4,4,no,,create-content-candidate
KV002832,candidate:tied,new-stable-identity,tied,tied,系住的；绑好的,1,2,2,no,,create-content-candidate
KV002833,candidate:tightly,new-stable-identity,tightly,tightly,紧紧地；牢牢地,1,1,1,no,,create-content-candidate
KV002834,candidate:timetable,new-stable-identity,timetable,timetable,时间表；课程表,1,3,3,no,,create-content-candidate
KV002835,candidate:timing,new-stable-identity,timing,timing,时机；时间安排,1,1,1,no,,create-content-candidate
KV002836,candidate:tin can,new-stable-identity,tin can,tin can,铁皮罐；金属罐,1,1,1,no,,create-content-candidate
KV002837,candidate:tire,new-stable-identity,tire,tire,轮胎,1,1,1,no,,create-content-candidate
KV002838,candidate:to go,new-stable-identity,to go,to go,外带；打包带走,1,2,2,no,,create-content-candidate
KV002839,candidate:toast,new-stable-identity,toast,toast,吐司；烤面包片,1,1,1,no,,create-content-candidate
KV002840,candidate:toe,new-stable-identity,toe,toe,脚趾,1,2,2,no,,create-content-candidate
KV002841,candidate:tofu,new-stable-identity,tofu,tofu,豆腐,1,1,1,no,,create-content-candidate
KV002842,candidate:tokyo,new-stable-identity,Tokyo,tokyo,东京（日本首都）,1,2,2,no,,create-content-candidate
KV002843,candidate:tomb,new-stable-identity,tomb,tomb,坟墓；陵墓,1,1,1,no,,create-content-candidate
KV002844,candidate:tonight,new-stable-identity,tonight,tonight,今晚,1,6,6,no,,create-content-candidate
KV002845,candidate:tool,new-stable-identity,tool,tool,工具,1,1,1,no,,create-content-candidate
KV002846,candidate:toothless,new-stable-identity,toothless,toothless,无牙的,1,1,1,no,,create-content-candidate
KV002847,candidate:topic,new-stable-identity,topic,topic,主题；题目,1,1,1,no,,create-content-candidate
KV002848,candidate:tortoise,new-stable-identity,tortoise,tortoise,乌龟；陆龟,1,2,2,no,,create-content-candidate
KV002849,candidate:touch,new-stable-identity,touch,touch,触摸；碰,1,12,11,no,,create-content-candidate
KV002850,candidate:tour guide,new-stable-identity,tour guide,tour guide,导游,1,1,1,no,,create-content-candidate
KV002851,candidate:tourist,new-stable-identity,tourist,tourist,游客；旅行者,1,3,3,no,,create-content-candidate
KV002852,candidate:tourist office,new-stable-identity,tourist office,tourist office,旅游咨询处,1,1,1,no,,create-content-candidate
KV002853,candidate:towel,new-stable-identity,towel,towel,毛巾,1,1,1,no,,create-content-candidate
KV002854,candidate:tower,new-stable-identity,tower,tower,塔；塔楼,1,3,3,no,,create-content-candidate
KV002855,candidate:town,new-stable-identity,town,town,"城镇,市镇",1,7,7,no,,create-content-candidate
KV002856,candidate:toy bear,new-stable-identity,toy bear,toy bear,玩具熊,1,1,1,no,,create-content-candidate
KV002857,candidate:toy car,new-stable-identity,toy car,toy car,玩具汽车；玩具车,1,3,3,no,,create-content-candidate
KV002858,candidate:toy shop,new-stable-identity,toy shop,toy shop,玩具店,1,1,1,no,,create-content-candidate
KV002859,candidate:toy train,new-stable-identity,toy train,toy train,玩具火车,1,1,1,no,,create-content-candidate
KV002860,candidate:track,new-stable-identity,track,track,赛道；轨道,1,1,1,no,,create-content-candidate
KV002861,candidate:traditional,new-stable-identity,traditional,traditional,传统的,1,2,2,no,,create-content-candidate
KV002862,candidate:traffic,new-stable-identity,traffic,traffic,交通,1,4,4,no,,create-content-candidate
KV002863,candidate:traffic jam,new-stable-identity,traffic jam,traffic jam,交通堵塞；堵车,1,1,1,no,,create-content-candidate
KV002864,candidate:traffic light,new-stable-identity,traffic light,traffic light,交通信号灯；红绿灯,1,2,2,no,,create-content-candidate
KV002865,candidate:traffic lights,new-stable-identity,traffic lights,traffic lights,交通信号灯；红绿灯,1,2,2,no,,create-content-candidate
KV002866,candidate:train station,new-stable-identity,train station,train station,火车站,1,4,4,no,,create-content-candidate
KV002867,candidate:trainer,new-stable-identity,trainer,trainer,运动鞋,1,1,1,no,,create-content-candidate
KV002868,candidate:trash,new-stable-identity,trash,trash,垃圾；废物,1,4,2,no,,create-content-candidate
KV002869,candidate:trashcan,new-stable-identity,trashcan,trashcan,垃圾桶,1,1,1,no,,create-content-candidate
KV002870,candidate:traveller,new-stable-identity,traveller,traveller,旅行者；旅客,1,1,1,no,,create-content-candidate
KV002871,candidate:treat,new-stable-identity,treat,treat,款待；招待,1,1,1,no,,create-content-candidate
KV002872,candidate:triangle,new-stable-identity,triangle,triangle,三角形,1,6,5,no,,create-content-candidate
KV002873,candidate:trick,new-stable-identity,trick,trick,把戏；花招；恶作剧,1,2,1,no,,create-content-candidate
KV002874,candidate:trolley,new-stable-identity,trolley,trolley,手推车；行李车,1,1,1,no,,create-content-candidate
KV002875,candidate:trouble,new-stable-identity,trouble,trouble,麻烦；困难,1,1,1,no,,create-content-candidate
KV002876,candidate:truck,new-stable-identity,truck,truck,卡车；货车,1,1,1,no,,create-content-candidate
KV002877,candidate:true,new-stable-identity,true,true,真实的；正确的,1,4,4,no,,create-content-candidate
KV002878,candidate:trumpet,new-stable-identity,trumpet,trumpet,小号；喇叭,1,1,1,no,,create-content-candidate
KV002879,candidate:try,new-stable-identity,try,try,尝试；试着,1,16,16,no,,create-content-candidate
KV002880,candidate:try out,new-stable-identity,try out,try out,试用；试一试；试验,1,1,1,no,,create-content-candidate
KV002881,candidate:tummy,new-stable-identity,tummy,tummy,肚子；胃,1,2,2,no,,create-content-candidate
KV002882,candidate:tunnel,new-stable-identity,tunnel,tunnel,隧道,1,2,2,no,,create-content-candidate
KV002883,candidate:turkey,new-stable-identity,Turkey,turkey,土耳其,1,6,5,no,,create-content-candidate
KV002884,candidate:turn,new-stable-identity,turn,turn,转；转动,1,21,16,no,,create-content-candidate
KV002885,candidate:turn around,new-stable-identity,turn around,turn around,转身；掉头,1,1,1,no,,create-content-candidate
KV002886,candidate:turn back,new-stable-identity,turn back,turn back,返回；往回走,1,1,1,no,,create-content-candidate
KV002887,candidate:turn on,new-stable-identity,turn on,turn on,打开；开启（电器、灯等）,1,6,6,no,,create-content-candidate
KV002888,candidate:tweet,new-stable-identity,tweet,tweet,啾啾叫；鸟叫声,1,3,3,no,,create-content-candidate
KV002889,candidate:twentieth,new-stable-identity,twentieth,twentieth,第二十,1,2,2,no,,create-content-candidate
KV002890,candidate:twenty-eight,new-stable-identity,twenty-eight,twenty-eight,二十八,1,1,1,no,,create-content-candidate
