SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile,CandidateClass,CandidateNoteIDs,CandidateWords,CandidateSenses,AutoDecision,NeedsSenseReview,ReviewReason
beijing_start1|g6-upper|r006|some,beijing_start1,6年级上,6,上,6,some,some,[sʌm],[sʌm; səm],adj. 一些;某个;大约;相当多的 pron. 一些;若干;其中的一部分;(数量不确切时用)有些人 adv. 非常;相当;<美>稍微,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r007|thursday,beijing_start1,6年级上,6,上,7,Thursday,thursday,[ˈθɜːzdeɪ],[ˈθɜːrzdeɪ],n. 星期四,北京版一年级起点六年级上.xlsx,exact-single,KV000204,Thursday,星期四,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r008|mountain,beijing_start1,6年级上,6,上,8,mountain,mountain,[ˈmaʊntən],[ˈmaʊntn],n. 山;山脉,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r009|let,beijing_start1,6年级上,6,上,9,let,let,[let],[let],"vt. 允许,让;出租;假设;妨碍 vi. 出租;被承包 n. 障碍;出租屋",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r010|glasses,beijing_start1,6年级上,6,上,10,glasses,glasses,[ˈɡlɑːsɪz],[ˈɡlæsɪz],n. [轻] 眼镜;玻璃(glass的复数形式);双筒望远镜 v. 把...装入玻璃容器内;给...装上玻璃(glass的第三人称单数形式),北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r011|please,beijing_start1,6年级上,6,上,11,please,please,[pliːz],[pliːz],"int. 请(礼貌用语) vt. 使喜欢;使高兴,使满意 vi. 讨人喜欢;令人高兴",北京版一年级起点六年级上.xlsx,exact-single,KV000404,please,请,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r012|problem,beijing_start1,6年级上,6,上,12,problem,problem,[ˈprɒbləm],[ˈprɑːbləm],n. 难题;引起麻烦的人 adj. 成问题的;难处理的,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r013|young,beijing_start1,6年级上,6,上,13,young,young,[jʌŋ],[jʌŋ],"n. 年轻人;(动物的)崽,仔 adj. 年轻的;初期的;没有经验的",北京版一年级起点六年级上.xlsx,exact-single,KV000539,young,年轻的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r014|neck,beijing_start1,6年级上,6,上,14,neck,neck,[nek],[nek],n. 脖子;衣领;海峡 vi. 搂著脖子亲吻;变狭窄 vt. 使变细;与...搂著脖子亲吻,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r015|but,beijing_start1,6年级上,6,上,15,but,but,[bət],[bət; bʌt],"conj. 但是;而是;然而 adv. 仅仅,只 prep. 除...以外",北京版一年级起点六年级上.xlsx,exact-single,KV000529,but,但是,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r016|football,beijing_start1,6年级上,6,上,16,football,football,[ˈfʊtbɔːl],[ˈfʊtbɔːl],"n. 足球,橄榄球 vi. 踢足球;打橄榄球",北京版一年级起点六年级上.xlsx,exact-single,KV000815,football,足球运动,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r017|match,beijing_start1,6年级上,6,上,17,match,match,[mætʃ],[mætʃ],"vt. 使比赛;使相配;敌得过,比得上;相配;与...竞争 vi. 比赛;匹配;相配,相称;相比 n. 比赛,竞赛;匹配;对手;火柴",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r018|myself,beijing_start1,6年级上,6,上,18,myself,myself,[maɪˈself],[maɪˈself],pron. 我自己;我亲自;我的正常的健康状况和正常情绪,北京版一年级起点六年级上.xlsx,exact-single,KV000438,myself,我自己,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r019|cry,beijing_start1,6年级上,6,上,19,cry,cry,[kraɪ],[kraɪ],n. 叫喊;叫声;口号;呼叫 vi. 哭;叫;喊 vt. 叫喊;哭出;大声说,北京版一年级起点六年级上.xlsx,exact-single,KV000736,cry,哭；哭泣,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r020|lunch,beijing_start1,6年级上,6,上,20,lunch,lunch,[lʌntʃ],[lʌntʃ],n. 午餐 vt. 吃午餐;供给午餐 vi. 吃午餐;供给午餐,北京版一年级起点六年级上.xlsx,exact-single,KV000866,lunch,午餐,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r021|chocolate,beijing_start1,6年级上,6,上,21,chocolate,chocolate,[ˈtʃɒklət],[ˈtʃɔːklət],"n. 巧克力,巧克力糖;巧克力色 adj. 巧克力色的;巧克力口味的",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r022|supper,beijing_start1,6年级上,6,上,22,supper,supper,[ˈsʌpə(r)],[ˈsʌpər],"n. 晚餐,晚饭;夜宵",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r023|see,beijing_start1,6年级上,6,上,23,see,see,[siː],[siː],vi. 看;看见;领会 vt. 看见;理解;领会,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r024|monday,beijing_start1,6年级上,6,上,24,Monday,monday,[ˈmʌndeɪ],[ˈmʌndeɪ],n. 星期一,北京版一年级起点六年级上.xlsx,exact-single,KV000201,Monday,星期一,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r025|hotel,beijing_start1,6年级上,6,上,25,hotel,hotel,[həʊˈtel],[hoʊˈtel],"n. 旅馆,饭店;客栈 vt. 使...在饭店下榻 vi. 进行旅馆式办公",北京版一年级起点六年级上.xlsx,exact-single,KV000461,hotel,酒店；旅馆,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r026|angry,beijing_start1,6年级上,6,上,26,angry,angry,[ˈæŋɡri],[ˈæŋɡri],adj. 生气的;愤怒的;狂暴的;(伤口等)发炎的,北京版一年级起点六年级上.xlsx,exact-single,KV000730,angry,生气的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r027|hill,beijing_start1,6年级上,6,上,27,hill,hill,[hɪl],[hɪl],n. 小山;丘陵;斜坡;山冈,北京版一年级起点六年级上.xlsx,exact-single,KV000140,hill,小山,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r028|west,beijing_start1,6年级上,6,上,28,west,west,[west],[west],n. 西;西方;西部 adj. 西方的;朝西的 adv. 在西方;向西方;自西方,北京版一年级起点六年级上.xlsx,exact-single,KV000685,west,西；西方,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r029|around,beijing_start1,6年级上,6,上,29,around,around,[əˈraʊnd],[əˈraʊnd],prep. 四处;在...周围 adv. 大约;到处;在附近,北京版一年级起点六年级上.xlsx,exact-single,KV000688,around,周围；四处,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r030|many,beijing_start1,6年级上,6,上,30,many,many,[ˈmeni],[ˈmeni],pron. 许多;许多人 adj. 许多的,北京版一年级起点六年级上.xlsx,exact-single,KV000036,many,许多；多少（how many）,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r031|ride,beijing_start1,6年级上,6,上,31,ride,ride,[raɪd],[raɪd],n. 骑;乘坐;交通工具;可供骑行的路;(乘坐汽车等的)旅行;乘骑;(乘车或骑车的)短途旅程;供乘骑的游乐设施 vi. 骑马;乘车;依靠;漂浮 vt. 骑;乘;控制;(骑马、自行车等)穿越;搭乘;飘浮,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r032|horse,beijing_start1,6年级上,6,上,32,horse,horse,[hɔːs],[hɔːrs],n. 马;骑兵;脚架;海洛因 vt. 使骑马;系马于;捉弄 vi. 骑马;作弄人,北京版一年级起点六年级上.xlsx,exact-single,KV000545,horse,马,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r033|smart,beijing_start1,6年级上,6,上,33,smart,smart,[smɑːt],[smɑːrt],adj. 聪明的;巧妙的;敏捷的;厉害的;潇洒的;剧烈的;时髦的,北京版一年级起点六年级上.xlsx,exact-single,KV000727,smart,聪明的；机灵的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r034|pe,beijing_start1,6年级上,6,上,34,PE,pe,[peɪ],[peɪ],"abbr. 体育课,体能训练(physical education)",北京版一年级起点六年级上.xlsx,exact-single,KV000285,PE,体育；体育课,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r035|history,beijing_start1,6年级上,6,上,35,history,history,[ˈhɪst(ə)ri],[ˈhɪstri],"n. 历史,历史学;历史记录;来历",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r036|those,beijing_start1,6年级上,6,上,36,those,those,[ðəʊz],[ðoʊz],adj. 那些的 pron. 那些(that的复数),北京版一年级起点六年级上.xlsx,exact-single,KV000870,those,那些,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r037|modern,beijing_start1,6年级上,6,上,37,modern,modern,[ˈmɒdn],[ˈmɑːdərn],"adj. 现代的,近代的;时髦的 n. 现代人;有思想的人",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r038|stop,beijing_start1,6年级上,6,上,38,stop,stop,[stɒp],[stɑːp],n. 停止;车站;障碍;逗留 vi. 停止;中止;逗留;被塞住 vt. 停止;堵塞;断绝,北京版一年级起点六年级上.xlsx,exact-single,KV000420,stop,停；停止,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r039|ago,beijing_start1,6年级上,6,上,39,ago,ago,[əˈɡəʊ],[əˈɡoʊ],"adj. 以前的;过去的 adv. 以前,以往",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r040|hold,beijing_start1,6年级上,6,上,40,hold,hold,[həʊld],[hoʊld],"n. 控制;保留 vi. 支持;有效;持续 vt. 持有;拥有;保存;拘留;约束或控制 又作“Hold住”使用,中英混用词汇,表示轻松掌控全局。 [ 过去式 held 过去分词 held或holden 现在分词 holding ]",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r041|take part in,beijing_start1,6年级上,6,上,41,take part in,take part in,,,na. 参加;贡献,北京版一年级起点六年级上.xlsx,morphology-or-phrase,KV000006|KV000008|KV000059|KV000288|KV000872,I|a|in|art|take,我|一；一个|在……里面|美术；美术课|买下,identity-review,yes,Only morphology/phrase-related candidates found; never auto-merge.
beijing_start1|g6-upper|r042|number,beijing_start1,6年级上,6,上,42,number,number,[ˈnʌmbə(r)],[ˈnʌmbər],n. 数;(杂志等的)期;号码;数字;算术 vi. 计入;总数达到 vt. 编号;计入;数...的数目;使为数有限,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r043|visitor,beijing_start1,6年级上,6,上,43,visitor,visitor,[ˈvɪzɪtə(r)],[ˈvɪzɪtər],"n. 访问者,参观者;视察者;候鸟",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r044|world,beijing_start1,6年级上,6,上,44,world,world,[wɜːld],[wɜːrld],n. 世界;领域;世俗;全人类;物质生活,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r045|tie,beijing_start1,6年级上,6,上,45,tie,tie,[taɪ],[taɪ],n. 领带;平局;鞋带;领结;不分胜负 vi. 打结;不分胜负;被用带(或绳子等)系住 vt. 系;约束;打结;与...成平局,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r046|mr,beijing_start1,6年级上,6,上,46,Mr,mr,[ˈmɪstə(r)],[ˈmɪstər],abbr. 先生(Mister),北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r047|goodbye,beijing_start1,6年级上,6,上,47,goodbye,goodbye,[ˌɡʊdˈbaɪ],[ˌɡʊdˈbaɪ],int. 再见 放弃 告别,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r048|singer,beijing_start1,6年级上,6,上,48,singer,singer,[ˈsɪŋə(r)],[ˈsɪŋər],"n. 歌手,歌唱家",北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r049|stage,beijing_start1,6年级上,6,上,49,stage,stage,[steɪdʒ],[steɪdʒ],n. 阶段;舞台;戏剧;驿站 vt. 举行;上演;筹划 vi. 举行;适于上演;乘驿车旅行,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r050|dress,beijing_start1,6年级上,6,上,50,dress,dress,[dres],[dres],n. 连衣裙;女装 vt. 给...穿衣 vi. 穿衣,北京版一年级起点六年级上.xlsx,exact-single,KV000095,dress,连衣裙,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r051|sing,beijing_start1,6年级上,6,上,51,sing,sing,[sɪŋ],[sɪŋ],n. 演唱;鸣声;呼啸声 vt. 唱;用诗赞颂;唱着使 vi. 唱歌;歌颂;鸣叫;呼号,北京版一年级起点六年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g6-upper|r052|like,beijing_start1,6年级上,6,上,52,like,like,[laɪk],[laɪk],vt. 喜欢;想;愿意 vi. 喜欢;希望 prep. 像;如同 adj. 同样的;相似的 n. 爱好;同样的人或物 adv. 可能 conj. 好像,北京版一年级起点六年级上.xlsx,exact-single,KV000051,like,喜欢,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r053|colour,beijing_start1,6年级上,6,上,53,colour,colour,[ˈkʌlə(r)],[ˈkʌlər],"n. 颜色;风格;气色,面色;外貌 vt. 把...涂颜色,粉饰;歪曲;使脸红 vi. 变色",北京版一年级起点六年级上.xlsx,exact-single,KV000044,colour,颜色,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g6-upper|r054|clothes,beijing_start1,6年级上,6,上,54,clothes,clothes,[kləʊðz],[kloʊðz; kloʊz],n. 衣服,北京版一年级起点六年级上.xlsx,exact-single,KV000869,clothes,衣服；服装,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
